1533589732	459
1533590032	456
1533590332	454
1533590632	454
1533590932	454
1533591232	458
1533591532	457
1533591832	457
1533592132	457
1533592432	459
1533592732	459
1533593032	458
1533593332	462
1533593632	457
1533593933	459
1533594233	458
1533594533	460
1533594833	462
1533595133	458
1533595433	462
1533595733	458
1533596033	460
1533596333	461
1533596633	461
1533596933	460
1533597233	460
1533597533	464
1533597833	461
1533598133	466
1533598433	471
1533598733	465
1533599033	465
1533599333	462
1533599633	464
1533599933	465
1533600233	469
1533600533	465
1533600833	466
1533601133	466
1533601433	463
1533601733	464
1533602033	463
1533602333	466
1533602633	468
1533602933	468
1533603233	465
1533603533	470
1533603833	469
1533604133	466
1533604433	464
1533604733	468
1533605033	470
1533605333	463
1533605633	471
1533605933	466
1533606233	470
1533606533	473
1533606833	471
1533607134	465
1533607434	473
1533607734	475
1533608034	465
1533608334	471
1533608634	475
1533608934	470
1533609234	472
1533609534	474
1533609834	471
1533610134	473
1533610434	473
1533610734	475
1533611034	473
1533611334	477
1533611634	472
1533611934	476
1533612234	480
1533612534	475
1533612834	474
1533613134	475
1533613434	478
1533613734	480
1533614034	476
1533614334	481
1533614634	480
1533614934	480
1533615234	477
1533615534	475
1533615834	477
1533616134	484
1533616434	474
1533616734	478
1533617034	478
1533617334	476
1533617634	476
1533617934	485
1533618234	477
1533618534	486
1533618834	477
1533619134	474
1533619434	482
1533619734	475
1533620034	481
1533620334	475
1533620634	477
1533620934	476
1533621234	487
1533621535	483
1533621835	478
1533622135	483
1533622435	478
1533622735	483
1533623035	476
1533623335	484
1533623635	480
1533623935	487
1533624235	487
1533624535	487
1533624835	481
1533625135	486
1533625435	484
1533625735	482
1533626035	482
1533626335	486
1533626635	485
1533626935	480
1533627235	483
1533627535	483
1533627835	484
1533628135	478
1533628435	480
1533628735	484
1533629035	482
1533629335	482
1533629635	483
1533629935	485
1533630235	483
1533630535	481
1533630835	481
1533631135	486
1533631435	486
1533631735	481
1533632035	482
1533632335	484
1533632635	485
1533632935	477
1533633235	485
1533633535	481
1533633835	480
1533634135	482
1533634436	482
1533634736	485
1533635036	482
1533635336	483
1533635636	485
1533635936	485
1533636236	483
1533636536	475
1533636836	480
1533637136	483
1533637436	475
1533637736	477
1533638036	471
1533638336	475
1533638636	481
1533638936	481
1533639236	473
1533639536	471
1533639836	473
1533640136	472
1533640436	474
1533640736	470
1533641036	469
1533641336	472
1533641636	472
1533641936	465
1533642236	472
1533642536	469
1533642836	468
1533643136	471
1533643436	472
1533643736	468
1533644036	470
1533644336	470
1533644636	473
1533644936	473
1533645236	470
1533645536	468
1533645836	469
1533646136	471
1533646436	469
1533646736	469
1533647037	469
1533647337	474
1533647637	477
1533647937	477
1533648237	475
1533648537	475
1533648837	475
1533649137	476
1533649437	478
1533649737	471
1533650037	474
1533650337	477
1533650637	474
1533650937	478
1533651237	477
1533651537	474
1533651837	475
1533652137	480
1533652437	477
1533652737	480
1533653037	480
1533653337	482
1533653637	480
1533653937	478
1533654237	478
1533654537	485
1533654837	480
1533655137	481
1533655437	484
1533655737	483
1533656037	485
1533656337	486
1533656637	484
1533656937	489
1533657237	485
1533657537	486
1533657837	485
1533658137	489
1533658437	494
1533658737	487
1533659037	489
1533659337	489
1533659637	490
1533659937	494
1533660238	490
1533660538	492
1533660838	492
1533661138	488
1533661438	493
1533661738	495
1533662038	492
1533662338	490
1533662638	488
1533662938	493
1533663238	488
1533663538	492
1533663838	495
1533664138	490
1533664438	495
1533664738	493
1533665038	497
1533665338	499
1533665638	494
1533665938	495
1533666238	498
1533666538	502
1533666838	498
1533667138	499
1533667438	497
1533667738	501
1533668038	497
1533668338	496
1533668638	497
1533668938	496
1533669238	498
1533669538	501
1533669838	499
1533670138	498
1533670438	502
1533670738	508
1533671038	504
1533671338	501
1533671639	502
1533671939	500
1533672239	500
1533672539	501
1533672839	504
1533673139	506
1533673439	504
1533673739	504
1533674039	502
1533674339	509
1533674639	505
1533674939	509
1533675241	504
1533675541	507
1533675841	508
1533676141	506
1533676441	506
1533676741	513
1533677041	508
1533677341	510
1533677641	516
1533677941	511
1533678242	516
1533678542	509
1533678842	509
1533679142	509
1533679442	518
1533679742	519
1533680042	513
1533680342	520
1533680642	513
1533680942	516
1533681242	512
1533681542	520
1533681842	512
1533682142	518
1533682442	511
1533682742	512
1533683042	514
1533683342	514
1533683642	513
1533683942	521
1533684242	513
1533684542	513
1533684842	513
1533685142	514
1533685442	513
1533685742	516
1533686042	518
1533686342	517
1533686642	516
1533686942	516
1533687242	518
1533687542	516
1533687842	520
1533688142	522
1533688442	521
1533688742	521
1533689042	522
1533689342	523
1533689642	522
1533689942	519
1533690242	530
1533690542	524
1533690842	523
1533691142	520
1533691442	528
1533691742	525
1533692042	524
1533692342	523
1533692642	520
1533692942	522
1533693243	531
1533693543	524
1533693843	533
1533694143	529
1533694443	532
1533694743	528
1533695043	525
1533695343	525
1533695643	531
1533695943	524
1533696243	533
1533696543	524
1533696843	531
1533697143	525
1533697443	530
1533697743	524
1533698043	530
1533698343	526
1533698643	529
1533698943	528
1533699243	528
1533699543	528
1533699843	529
1533700143	533
1533700443	528
1533700743	529
1533701043	530
1533701343	531
1533701643	536
1533701943	532
1533702243	529
1533702543	531
1533702843	530
1533703143	536
1533703443	529
1533703743	537
1533704043	534
1533704343	533
1533704643	530
1533704943	532
1533705243	529
1533705543	534
1533705843	529
1533706143	536
1533706444	531
1533706744	538
1533707044	531
1533707344	530
1533707644	535
1533707944	532
1533708244	529
1533708544	533
1533708844	531
1533709144	531
1533709444	533
1533709744	535
1533710044	531
1533710344	529
1533710644	535
1533710944	529
1533711244	530
1533711544	535
1533711844	530
1533712144	530
1533712444	534
1533712744	532
1533713044	538
1533713344	534
1533713644	535
1533713944	535
1533714244	545
1533714544	535
1533714844	536
1533715144	540
1533715444	536
1533715744	535
1533716044	534
1533716344	536
1533716644	534
1533716944	535
1533717244	536
1533717544	536
1533717844	534
1533718144	540
1533718445	534
1533718745	533
1533719045	535
1533719345	540
1533719645	533
1533719945	533
1533720245	532
1533720545	538
1533720845	534
1533721145	537
1533721445	534
1533721745	540
1533722045	536
1533722345	535
1533722645	533
1533722945	543
1533723245	533
1533723545	540
1533723845	534
1533724145	534
1533724445	538
1533724745	532
1533725045	536
1533725345	538
1533725645	537
1533725945	530
1533726245	535
1533726545	534
1533726845	532
1533727145	530
1533727445	528
1533727745	537
1533728045	533
1533728345	530
1533728645	531
1533728945	531
1533729245	535
1533729545	532
1533729845	529
1533730145	526
1533730445	534
1533730745	533
1533731045	533
1533731345	526
1533731645	534
1533731945	534
1533732245	534
1533732545	529
1533732845	532
1533733145	534
1533733445	538
1533733746	528
1533734046	528
1533734346	534
1533734646	540
1533734946	535
1533735246	533
1533735546	533
1533735846	532
1533736146	533
1533736446	532
1533736746	535
1533737046	535
1533737346	536
1533737646	533
1533737946	531
1533738246	532
1533738546	535
1533738846	542
1533739146	531
1533739446	533
1533739746	535
1533740046	534
1533740346	531
1533740646	536
1533740946	534
1533741246	534
1533741546	534
1533741846	532
1533742146	532
1533742446	537
1533742746	538
1533743046	535
1533743346	537
1533743646	540
1533743946	534
1533744246	535
1533744546	533
1533744846	541
1533745146	534
1533745446	534
1533745746	535
1533746046	536
1533746346	537
1533746646	534
1533746946	535
1533747247	533
1533747547	536
1533747847	538
1533748147	541
1533748447	543
1533748747	533
1533749047	538
1533749347	538
1533749647	542
1533749947	540
1533750247	536
1533750547	533
1533750847	541
1533751147	537
1533751447	540
1533751747	537
1533752047	542
1533752347	540
1533752647	547
1533752947	540
1533753247	540
1533753547	542
1533753847	544
1533754147	544
1533754447	1
1533754747	502
1533755047	653
1533755347	639
1533755647	627
1533755947	619
1533756247	614
1533756547	614
1533756847	615
1533757148	609
1533757448	609
1533757748	610
1533758048	613
1533758348	609
1533758648	610
1533758948	614
1533759248	612
1533759548	613
1533759848	614
1533760148	616
1533760448	614
1533760748	621
1533761048	618
1533761348	617
1533761648	616
1533761948	618
1533762248	619
1533762548	620
1533762848	624
1533763148	620
1533763448	625
1533763748	626
1533764048	627
1533764348	622
1533764648	630
1533764948	628
1533765248	625
1533765548	626
1533765848	624
1533766148	626
1533766448	629
1533766748	626
1533767048	628
1533767348	629
1533767648	627
1533767948	626
1533768249	630
1533768549	632
1533768849	625
1533769149	629
1533769449	633
1533769749	631
1533770049	633
1533770349	637
1533770649	638
1533770949	636
1533771249	633
1533771549	638
1533771849	632
1533772149	639
1533772449	633
1533772749	632
1533773049	636
1533773349	641
1533773649	633
1533773949	640
1533774249	638
1533774549	636
1533774849	642
1533775149	639
1533775449	634
1533775749	638
1533776049	642
1533776349	641
1533776649	637
1533776949	638
1533777249	643
1533777549	643
1533777849	642
1533778149	639
1533778449	637
1533778749	643
1533779049	641
1533779349	642
1533779649	640
1533779949	641
1533780249	641
1533780549	643
1533780849	644
1533781149	643
1533781449	649
1533781749	646
1533782050	643
1533782350	642
1533782650	643
1533782950	643
1533783250	650
1533783550	650
1533783850	645
1533784150	644
1533784450	644
1533784750	650
1533785050	648
1533785350	645
1533785650	650
1533785950	651
1533786250	653
1533786550	645
1533786850	648
1533787150	646
1533787450	645
1533787750	648
1533788050	650
1533788350	648
1533788650	644
1533788950	652
1533789250	646
1533789550	646
1533789850	646
1533790150	652
1533790450	651
1533790750	648
1533791050	650
1533791350	650
1533791650	652
1533791950	649
1533792250	648
1533792550	649
1533792850	651
1533793150	653
1533793450	648
1533793750	650
1533794050	654
1533794350	649
1533794650	649
1533794950	651
1533795251	652
1533795551	649
1533795851	649
1533796151	648
1533796451	650
1533796751	651
1533797051	651
1533797351	648
1533797651	648
1533797951	653
1533798251	646
1533798551	649
1533798851	648
1533799151	651
1533799451	650
1533799751	655
1533800051	646
1533800351	650
1533800651	651
1533800951	648
1533801251	650
1533801551	654
1533801851	655
1533802151	653
1533802451	655
1533802751	649
1533803051	652
1533803351	650
1533803651	654
1533803951	655
1533804251	652
1533804551	651
1533804851	650
1533805151	652
1533805451	652
1533805751	655
1533806051	655
1533806351	652
1533806651	652
1533806951	651
1533807251	654
1533807551	654
1533807851	651
1533808152	651
1533808452	649
1533808752	648
1533809052	650
1533809352	649
1533809652	649
1533809952	648
1533810252	649
1533810552	644
1533810852	648
1533811152	645
1533811452	645
1533811752	641
1533812052	645
1533812352	640
1533812652	640
1533812952	640
1533813252	640
1533813552	633
1533813852	634
1533814152	638
1533814452	630
1533814752	630
1533815052	632
1533815352	634
1533815652	632
1533815952	626
1533816252	622
1533816552	624
1533816852	624
1533817152	621
1533817452	620
1533817752	624
1533818052	622
1533818352	617
1533818652	618
1533818952	616
1533819252	620
1533819552	614
1533819852	616
1533820152	621
1533820452	616
1533820752	610
1533821053	613
1533821353	612
1533821653	613
1533821953	613
1533822253	615
1533822553	610
1533822853	616
1533823153	610
1533823453	613
1533823753	614
1533824053	616
1533824353	614
1533824653	610
1533824953	612
1533825253	613
1533825553	609
1533825853	616
1533826153	610
1533826453	612
1533826753	610
1533827053	612
1533827353	616
1533827653	616
1533827953	612
1533828253	610
1533828553	616
1533828853	615
1533829153	613
1533829453	616
1533829753	618
1533830053	618
1533830353	614
1533830653	619
1533830953	615
1533831253	614
1533831553	616
1533831853	618
1533832153	617
1533832453	618
1533832753	615
1533833053	621
1533833353	620
1533833653	616
1533833953	616
1533834253	619
1533834553	618
1533834853	615
1533835154	619
1533835454	616
1533835754	618
1533836054	615
1533836354	618
1533836654	620
1533836954	624
1533837254	617
1533837554	618
1533837854	618
1533838154	621
1533838454	618
1533838754	618
1533839054	616
1533839354	620
1533839654	621
1533839954	619
1533840254	624
1533840554	622
1533840854	624
1533841154	622
1533841454	626
1533841754	620
1533842054	626
1533842354	626
1533842654	624
1533842954	625
1533843254	625
1533843554	627
1533843854	631
1533844154	628
1533844454	631
1533844754	626
1533845054	630
1533845354	628
1533845654	628
1533845954	630
1533846254	630
1533846554	627
1533846854	630
1533847155	632
1533847455	633
1533847755	631
1533848055	630
1533848355	632
1533848655	633
1533848955	633
1533849255	633
1533849555	632
1533849855	634
1533850155	631
1533850455	638
1533850755	638
1533851055	634
1533851355	639
1533851655	637
1533851955	636
1533852255	637
1533852555	640
1533852855	640
1533853155	637
1533853455	639
1533853755	638
1533854055	642
1533854355	643
1533854655	643
1533854955	642
1533855255	641
1533855555	641
1533855855	639
1533856155	640
1533856455	641
1533856755	641
1533857055	646
1533857355	649
1533857655	644
1533857955	640
1533858255	644
1533858555	644
1533858855	650
1533859155	645
1533859455	648
1533859755	645
1533860055	650
1533860355	646
1533860655	650
1533860955	648
1533861255	645
1533861555	650
1533861856	648
1533862156	651
1533862456	648
1533862756	646
1533863056	650
1533863356	646
1533863656	650
1533863956	649
1533864256	651
1533864556	655
1533864856	650
1533865156	650
1533865456	655
1533865756	653
1533866056	649
1533866356	650
1533866656	654
1533866956	652
1533867256	655
1533867556	655
1533867856	658
1533868156	660
1533868456	661
1533868756	657
1533869056	660
1533869356	658
1533869656	657
1533869956	653
1533870256	657
1533870556	654
1533870856	658
1533871156	657
1533871456	655
1533871756	655
1533872056	657
1533872356	655
1533872656	660
1533872956	662
1533873256	654
1533873556	656
1533873856	658
1533874156	663
1533874456	655
1533874756	657
1533875056	654
1533875356	660
1533875656	657
1533875957	663
1533876257	658
1533876557	658
1533876857	663
1533877157	658
1533877457	655
1533877757	657
1533878057	658
1533878357	660
1533878657	657
1533878957	661
1533879257	660
1533879557	660
1533879857	658
1533880157	657
1533880457	658
1533880757	657
1533881057	661
1533881357	660
1533881657	660
1533881957	660
1533882257	665
1533882557	665
1533882857	665
1533883157	661
1533883457	663
1533883757	664
1533884057	661
1533884357	658
1533884657	663
1533884957	668
1533885257	666
1533885557	669
1533885857	663
1533886157	665
1533886457	664
1533886757	665
1533887057	669
1533887357	670
1533887657	669
1533887957	668
1533888257	667
1533888557	667
1533888857	670
1533889157	666
1533889457	672
1533889758	670
1533890058	673
1533890358	667
1533890658	668
1533890958	675
1533891258	670
1533891558	673
1533891858	672
1533892158	670
1533892458	672
1533892758	672
1533893058	672
1533893358	669
1533893658	670
1533893958	673
1533894258	676
1533894558	673
1533894858	676
1533895158	670
1533895458	672
1533895758	676
1533896058	672
1533896358	675
1533896658	677
1533896958	677
1533897258	673
1533897558	670
1533897858	676
1533898158	673
1533898458	675
1533898758	676
1533899058	673
1533899358	675
1533899658	675
1533899958	674
1533900258	673
1533900558	676
1533900858	675
1533901158	676
1533901458	675
1533901758	678
1533902058	674
1533902358	676
1533902658	673
1533902958	674
1533903258	676
1533903558	675
1533903858	673
1533904158	677
1533904459	675
1533904759	675
1533905059	678
1533905359	680
1533905659	676
1533905959	676
1533906259	680
1533906559	676
1533906859	682
1533907159	677
1533907459	682
1533907759	677
1533908059	682
1533908359	677
1533908659	682
1533908959	682
1533909259	681
1533909559	677
1533909859	677
1533910159	682
1533910459	682
1533910759	680
1533911059	684
1533911359	684
1533911659	679
1533911959	680
1533912259	682
1533912559	684
1533912859	684
1533913159	682
1533913459	684
1533913759	677
1533914059	681
1533914359	678
1533914659	684
1533914959	684
1533915259	684
1533915559	675
1533915859	685
1533916159	680
1533916459	679
1533916759	681
1533917059	679
1533917359	684
1533917659	682
1533917959	684
1533918259	682
1533918559	685
1533918860	685
1533919160	682
1533919460	681
1533919760	688
1533920060	687
1533920360	687
1533920660	685
1533920960	682
1533921260	690
1533921560	687
1533921860	691
1533922160	681
1533922460	686
1533922760	686
1533923060	687
1533923360	686
1533923660	687
1533923960	686
1533924260	684
1533924560	681
1533924860	686
1533925160	689
1533925460	687
1533925760	688
1533926060	688
1533926360	688
1533926660	688
1533926960	693
1533927260	688
1533927560	690
1533927860	689
1533928160	692
1533928460	686
1533928760	688
1533929060	691
1533929360	686
1533929660	686
1533929960	688
1533930260	691
1533930560	690
1533930860	689
1533931161	694
1533931461	690
1533931761	688
1533932061	688
1533932361	692
1533932661	691
1533932961	691
1533933261	689
1533933561	693
1533933861	692
1533934161	692
1533934461	693
1533934761	693
1533935061	693
1533935361	696
1533935661	696
1533935961	696
1533936261	692
1533936561	692
1533936861	693
1533937161	693
1533937461	691
1533937761	694
1533938061	696
1533938361	702
1533938661	697
1533938961	694
1533939261	694
1533939561	702
1533939861	697
1533940161	696
1533940461	694
1533940761	701
1533941061	703
1533941361	701
1533941661	697
1533941961	703
1533942261	696
1533942562	697
1533942862	697
1533943162	701
1533943462	697
1533943762	696
1533944062	697
1533944362	705
1533944662	697
1533944962	700
1533945262	698
1533945562	704
1533945862	701
1533946162	697
1533946462	699
1533946762	702
1533947062	697
1533947362	697
1533947662	694
1533947962	703
1533948262	698
1533948562	698
1533948862	697
1533949162	694
1533949462	697
1533949762	697
1533950062	696
1533950362	703
1533950662	700
1533950962	698
1533951262	696
1533951562	698
1533951862	698
1533952162	697
1533952462	697
1533952763	702
1533953063	697
1533953363	698
1533953663	697
1533953963	699
1533954263	693
1533954563	694
1533954863	696
1533955163	696
1533955463	693
1533955763	692
1533956063	696
1533956363	703
1533956663	697
1533956963	696
1533957263	693
1533957563	698
1533957863	698
1533958163	693
1533958463	696
1533958763	699
1533959063	694
1533959363	697
1533959663	693
1533959963	704
1533960263	694
1533960563	693
1533960863	696
1533961163	699
1533961463	693
1533961763	692
1533962063	693
1533962363	693
1533962663	690
1533962963	686
1533963263	686
1533963563	686
1533963863	682
1533964163	684
1533964463	701
1533964763	703
1533965063	698
1533965364	700
1533965664	701
1533965964	702
1533966264	697
1533966564	699
1533966864	697
1533967164	694
1533967464	696
1533967764	696
1533968064	692
1533968364	697
1533968664	694
1533968964	697
1533969264	692
1533969564	696
1533969864	686
1533970164	684
1533970464	684
1533970764	690
1533971064	684
1533971364	685
1533971664	685
1533971964	688
1533972264	681
1533972564	682
1533972864	685
1533973164	687
1533973464	682
1533973764	684
1533974064	681
1533974364	688
1533974664	680
1533974964	679
1533975264	681
1533975564	685
1533975864	680
1533976164	678
1533976464	681
1533976764	687
1533977064	680
1533977365	679
1533977665	684
1533977965	686
1533978265	681
1533978565	680
1533978865	676
1533979165	682
1533979465	678
1533979765	677
1533980065	676
1533980365	678
1533980665	676
1533980965	678
1533981265	
1533981583	
1533981883	
1533982183	
1533982483	
1533982783	
1533983083	
1533983402	
1533983702	
1533984020	
1533984323	
1533984626	
1533984930	400
1533985230	400
1533985530	400
